PC1,PC2,category
-0.4738816276110709,0.2657440959505382,Sports
-1.072694577240229,0.24774320020885163,Entertainment
0.01921601767096591,-0.3261314627582804,Comedy
-0.497593873415088,0.15263642067377006,Music
0.03825744961922876,0.04675773489299798,Entertainment
-0.8323619902478544,0.2864853941291988,Gaming
0.12025808049741174,-0.2203249096575222,Entertainment
-0.9561023631440355,-0.006542442249087183,Film & Animation
-0.9345574166329605,0.2711892184847835,People & Blogs
4.3642473153743255,-2.0380635088520864,Entertainment
-0.931529539655572,0.13139436715942163,Entertainment
-0.8977328452465929,0.049517749242714966,Music
-0.6934452650751304,-0.150092183567352,Entertainment
-0.5339586846793176,0.19934501966063875,Education
-0.2957137757232888,0.08510236542658656,Education
0.27264411200365685,-0.7625657019215432,Entertainment
-1.0598738832182104,0.10229131867323905,Comedy
-0.4197022293384766,-0.07928831573752691,Education
5.924202707205027,-3.5218328752051566,Comedy
1.7035954294528748,-0.8158903495143286,Comedy
-0.71030140039032,0.04927446697088886,Gaming
0.5919216334586012,0.10228467732482924,Entertainment
-0.9046180311262954,0.19909675609680116,Music
-0.9451315860945589,0.34750210539252996,Gaming
-0.8296589256866499,0.3985611987535991,Film & Animation
0.6432276363599193,-0.3832005092181605,Music
-0.4946284810695613,-0.09647651181376456,Howto & Style
-1.064735573161993,0.25214455100966293,Entertainment
-0.6775083993761594,0.6477531473739103,People & Blogs
-0.7370322711834957,0.4297154707141086,Entertainment
-1.2000521071335866,0.06713977295545827,Music
-0.9089654805123805,0.05150681941178439,Entertainment
0.29085420415556906,-0.20994915529157795,Music
-1.107818535915715,0.13764985272310346,Science & Technology
-1.0357040910233002,0.2239151849270113,People & Blogs
-0.8872174529378887,0.4722369694444939,News & Politics
-1.1593229005227208,0.09043802162289065,Comedy
-0.868749346554696,0.1986647923974084,People & Blogs
-0.6311906508055901,0.24757320458304624,Entertainment
-0.9580830718431751,0.38199839364085325,Entertainment
-1.1523982044880616,0.1360860057423684,Gaming
0.5993070452024338,-0.4275509551612057,Shows
-0.4051713580221355,-0.04069294993861618,Entertainment
11.113138077142668,-7.648528292696882,Film & Animation
-1.004140082326095,0.09751680785863005,Gaming
-1.0042739102568965,-0.003185320289375736,News & Politics
-1.1793459497261,0.07588205977646864,People & Blogs
0.8414594410767298,-0.11501505136841308,Entertainment
-0.7728619365431583,0.018144227055290577,Sports
-0.7909885303246652,-0.11446579171112456,Science & Technology
-1.0249065728578308,0.12431900017747267,Science & Technology
-1.1058312854877772,0.16271082630185038,People & Blogs
-0.8788987129611024,0.18633925055578796,Entertainment
-0.7887039982644942,0.4147495110614666,Entertainment
-0.9529856595637061,0.06965487254834928,Comedy
-0.7511601897853294,-0.029561397588063344,Film & Animation
-0.8239077326031444,0.07877410290662303,Music
-0.9944047780978722,0.11053155587287734,Education
-0.3951400127904026,-0.1608835809581857,Howto & Style
-0.45889682817936006,-0.06332397324312541,Film & Animation
-0.457489131659255,0.2290806603303469,Film & Animation
-0.26254022907409924,0.21698860213493656,Music
-0.25761082720149453,0.16675938047675037,Entertainment
-1.0382852952239972,0.02460766919128989,People & Blogs
-0.23586275868806428,-0.13394744977514433,Education
-0.9899164203657336,0.029887825743004217,Education
-0.6918875690307574,-0.08091729406509234,Entertainment
-0.4694788356570058,0.0014800906023005708,Music
-0.6253162452988152,0.10487272620852822,Entertainment
-0.5834505519314429,-0.2569419550221689,Comedy
-0.9109643596805027,0.4301080977140917,Entertainment
-0.5463403726424477,-0.14518594690356984,Entertainment
0.1925886059626678,0.1185317245284175,Music
-0.7839315769256446,0.15440527344961252,Gaming
-0.9575781533461655,-0.017540314760298336,Gaming
-1.1140529768158163,0.1434388157606645,People & Blogs
-0.772335579353368,0.10905710056826842,People & Blogs
-0.10391087411542987,-0.5465538785497723,People & Blogs
-1.0672937115715075,0.08430122143888519,Entertainment
-1.004333297041391,0.19742480600492074,Comedy
-0.6533661897260689,0.20546271321325016,Music
0.8642312605685847,-0.05928384296473788,Music
-1.1246797062943346,-0.016304610115126402,People & Blogs
-0.370856954977952,-0.1854912334104366,Entertainment
-0.47735526135383916,-0.4439542235984802,Gaming
1.48966816225462,-1.2969540167798403,People & Blogs
-1.077628444400983,0.03256960714604033,People & Blogs
1.7289165854936404,-1.2771851699064447,Entertainment
-1.0285658275959881,2.0664945163815666e-05,Entertainment
-0.7346538976174348,0.16042928390876274,Gaming
0.09685791045941974,-0.1274877827339713,Education
-0.6259447249504765,0.12720823694187816,Music
-0.8672202390443831,-0.07544815579541861,Howto & Style
1.075225261332256,-1.0532138418529218,Sports
-0.3932792441358004,-0.04352742633982483,News & Politics
0.5724807989493317,-0.2828269353474135,Music
-0.8576531221174051,0.04654936205462486,Gaming
6.216255090514383,-4.475008183729916,Film & Animation
-1.023781698241058,0.1911947196704142,People & Blogs
-0.8897007380052262,-0.07334547289626639,People & Blogs
-0.9798908853546788,0.05611936873603954,Entertainment
-1.0255265234872233,0.0901108900736566,Comedy
-0.9238711045770225,0.11033655861396487,Music
